name;sum_pN;sum_pS;ratio;peg;old;desc;effector;secreted;Cg_bestHit;CSEP;pvalue;fdr;stars;eff_new;sec_new
gfam_5537;208.108487632651;501.813009659818;0.414713217127888;1005.peg.3256;CBS168_03256;character(0);character(0);character(0);character(0);character(0);1.2366619148237e-07;6.71404796505706e-07;***;FALSE;FALSE
gfam_5538;141.725439322879;1006.67462938242;0.140785746641718;1001.peg.7143;CT04_07143;glutamyl-tRNA synthetase;;;GLRG_00412T0;;0.999999999999993;1;ns;FALSE;FALSE
gfam_5539;179.474351131696;869.976890486584;0.206297837441768;0002.peg.10060;CGGC5_10099;character(0);character(0);character(0);character(0);character(0);0.99943368712916;1;ns;FALSE;FALSE
gfam_5540;99.0534879178709;330.77018398586;0.299463170241805;1001.peg.104;CT04_00104;asparagine synthase;;;GLRG_04121T0;;0.167935607815553;0.388540429298566;ns;FALSE;FALSE
gfam_5541;192.038196479022;1264.49346265334;0.151869663348088;1001.peg.92;CT04_00092;integral membrane protein;;;GLRG_04127T0;;0.999999999999996;1;ns;FALSE;FALSE
gfam_5542;86.307369740563;426.103086767127;0.202550444765333;1001.peg.108;CT04_00108;phytanoyl- dioxygenase;;;GLRG_04131T0;;0.992945396889162;1;ns;FALSE;FALSE
gfam_5543;242.799334142255;966.973885066688;0.251091924913267;1001.peg.95;CT04_00095;methionine aminopeptidase;;;GLRG_04136T0;;0.797274862069555;1;ns;FALSE;FALSE
gfam_5544;647.198081659625;1615.6198638178;0.400588093866499;1001.peg.3229;CT04_03229;hypothetical protein, partial;;;GLRG_04141T0;;1.03083572566079e-17;1.28398519136634e-16;***;FALSE;TRUE
gfam_5545;73.316369094102;595.161061134369;0.123187442663608;1001.peg.3228;CT04_03228;hypothetical protein, partial;;Yes;GLRG_04142T0;;0.999999999998082;1;ns;FALSE;TRUE
gfam_5546;170.009694483813;682.905273929593;0.248950624594739;1001.peg.12361;CT04_12361;deoxyribonuclease TatD;;;GLRG_04151T0;;0.793797591482607;1;ns;FALSE;FALSE
gfam_5547;90.3783176588;258.276460666549;0.349928589796977;1001.peg.2357;CT04_02357;gamma-glutamyltranspeptidase;;;GLRG_04161T0;;0.0173919462537718;0.0487549498593248;*;FALSE;FALSE
gfam_5548;87.9927867641467;486.353287027697;0.180923598361813;1001.peg.2361;CT04_02361;DUF1680 domain-containing protein;;;GLRG_04163T0;;0.999781547250888;1;ns;FALSE;FALSE
gfam_5549;75.3889947135244;429.6828392281;0.175452654448468;1001.peg.11086;CT04_11086;carboxypeptidase D;;;GLRG_04164T0;;0.999836035182053;1;ns;FALSE;FALSE
gfam_554;652.335346173648;1493.76906636973;0.436704281043257;1001.peg.4039;CT04_04039;meiosis-specific serine threonine-protein kinase mek1;;;GLRG_04000T0;;1.65864248933457e-24;3.34673750885359e-23;***;FALSE;TRUE
gfam_5550;131.068258544487;982.522093079259;0.133399807971457;1003.peg.7595;CBS130_07595;character(0);character(0);character(0);character(0);character(0);1;1;ns;FALSE;FALSE
gfam_5551;47.4349756261667;238.994477640541;0.198477287402059;1001.peg.11843;CT04_11843;Fe-S cluster assembly protein dre2;;;GLRG_04166T0;;0.978411358519151;1;ns;FALSE;FALSE
gfam_5552;450.090947064946;1601.05353200229;0.281121735200234;1001.peg.5437;CT04_05437;U3 small nucleolar ribonucleoprotein MPP10;;;GLRG_04167T0;;0.159071804738684;0.370347979616267;ns;FALSE;TRUE
gfam_5553;179.661422810394;618.972371463264;0.290257580295015;1001.peg.5445;CT04_05445;flavoprotein;;;GLRG_04168T0;;0.157629274442965;0.36751793036972;ns;FALSE;FALSE
gfam_5554;562.656762464399;1565.87754921659;0.359323602759294;2001.peg.178;VDAG_00178T0;character(0);character(0);character(0);character(0);character(0);1.32050572651093e-09;8.65679715648915e-09;***;FALSE;TRUE
gfam_5555;220.694627259742;687.27261036602;0.321116575767812;1001.peg.5438;CT04_05438;mitochondrial carrier protein YMC2;;;GLRG_04180T0;;0.00864816314477368;0.0256064698005482;*;FALSE;FALSE
gfam_5556;137.230998131581;510.105107541421;0.26902494427668;1001.peg.11224;CT04_11224;exo-beta-1,4-gluconase;;Yes;GLRG_04185T0;;0.476569224832042;0.96145182521562;ns;FALSE;TRUE
gfam_5557;74.7209337671549;818.682071600839;0.0912697814684602;1001.peg.2973;CT04_02973;guanine nucleotide-binding protein alpha-2 subunit;;;GLRG_04187T0;;1;1;ns;FALSE;FALSE
gfam_5558;175.279356241181;473.57755687982;0.370117531320559;1001.peg.2976;CT04_02976;LETM1-like protein;;;GLRG_04190T0;;0.000179789567451416;0.000678809110103655;***;FALSE;FALSE
gfam_5559;149.344192883886;581.028743150995;0.257034087632176;1001.peg.2969;CT04_02969;kelch-like protein 30;;;GLRG_04191T0;;0.670389469676416;1;ns;FALSE;FALSE
gfam_555;427.459125839148;1639.40370004351;0.260740613082551;1001.peg.8857;CT04_08857;meiotically up-regulated 65 protein;;;GLRG_04246T0;;0.660326372350591;1;ns;FALSE;FALSE
gfam_5560;44.070045762901;167.482734680455;0.263131873544958;1001.peg.13145;CT04_13146;cytochrome P450 4f8;;;GLRG_04192T0;;0.550607545471102;1;ns;FALSE;FALSE
gfam_5561;399.584254285397;1618.038132252;0.246956018106479;1001.peg.2974;CT04_02974;glycoside hydrolase family 61 protein (endoglucanase IV precursor);;Yes;GLRG_04195T0;;0.911672499810295;1;ns;FALSE;TRUE
gfam_5562;238.037739422781;578.959682711787;0.411147350205522;1001.peg.2972;CT04_02972;U3 small nucleolar ribonucleoprotein imp3;;;GLRG_04196T0;;2.77605780118742e-08;1.61260326262699e-07;***;FALSE;TRUE
gfam_5563;32.7868852459016;192.017680707228;0.170749303528419;1001.peg.7243;CT04_07243;transcription factor Cmr1;;;GLRG_04200T0;;0.994001385075256;1;ns;FALSE;FALSE
gfam_5564;50.4223564666571;380.324576463347;0.132577171150854;1001.peg.7242;CT04_07242;versicolorin reductase (tetrahydroxynaphthalene reductase);;;GLRG_04201T0;;0.999999884277778;1;ns;FALSE;FALSE
gfam_5565;432.514833771967;1980.60808038692;0.218374769877478;0004.peg.8742;CS_08742;character(0);character(0);character(0);character(0);character(0);0.999930089785462;1;ns;FALSE;FALSE
gfam_5566;414.167419814387;1983.86208382975;0.208768252183567;1001.peg.4069;CT04_04069;oxysterol-binding protein;;;GLRG_04206T0;;0.999998267984724;1;ns;FALSE;FALSE
gfam_5567;537.281954428283;2732.92318215313;0.196596068977316;1001.peg.12119;CT04_12119;hypothetical protein;;;GLRG_04209T0;;0.999999999986599;1;ns;FALSE;FALSE
gfam_5569;159.017891797819;929.853924449555;0.171013841654702;1001.peg.12118;CT04_12118;related to Def1 - coordinates repair and RNA Pol II proteolysis in response to DNA damage;;Yes;GLRG_04214T0;;0.999999976165511;1;ns;FALSE;FALSE
gfam_556;193.254477207088;337.65177118538;0.572348477630187;1001.peg.9056;CT04_09056;hypothetical protein;;;GLRG_04459T0;;3.86511881603418e-16;4.26479975663601e-15;***;FALSE;TRUE
gfam_5570;224.741172704034;1043.78875808788;0.21531288870723;1001.peg.6661;CT04_06661;ATP-dependent RNA helicase DBP5 (DEAD/DEAH box helicase);;;GLRG_04215T0;;0.998477176286275;1;ns;FALSE;FALSE
gfam_5571;96.6370033112583;406.674051509277;0.237627660168167;1001.peg.8888;CT04_08888;DUF821 domain-containing protein;;;GLRG_04218T0;;0.848960598660827;1;ns;FALSE;FALSE
gfam_5572;212.426314882704;863.103589831568;0.246119141879781;1001.peg.8891;CT04_08891;methyltransferase domain-containing protein;;;GLRG_04219T0;;0.860528885405739;1;ns;FALSE;FALSE
gfam_5573;147.925132293813;715.600390977998;0.206714716982821;1001.peg.8871;CT04_08871;sarcosine oxidase (FAD dependent oxidoreductase);;Yes;GLRG_04225T0;;0.998196384679012;1;ns;FALSE;TRUE
gfam_5574;325.823256449269;1803.07781214216;0.180703935379346;1001.peg.8875;CT04_08875;neutral trehalase;;;GLRG_04227T0;;0.999999999991703;1;ns;FALSE;FALSE
gfam_5575;133.087701253858;1299.35206055848;0.102426205563298;2001.peg.8617;VDAG_08617T0;character(0);character(0);character(0);character(0);character(0);1;1;ns;FALSE;TRUE
gfam_5576;47.7289605721783;166.460610256664;0.286728256604283;1001.peg.8886;CT04_08886;peptide-N4-(N-acetyl-beta-glucosaminyl)asparagine amidase A;;Yes;GLRG_04231T0;;0.331360167690459;0.705181470718285;ns;FALSE;FALSE
gfam_5577;544.025384831272;1851.58861120745;0.293815473663183;1001.peg.12671;CT04_12672;hypothetical protein;;;GLRG_04237T0;;0.0234545010028107;0.0642345890043149;ns;FALSE;FALSE
gfam_5578;568.379915432709;1626.81766656598;0.349381450124336;1001.peg.8882;CT04_08882;eukaryotic translation initiation factor 2 subunit beta;;;GLRG_04238T0;;2.893677859017e-08;1.67867008444721e-07;***;FALSE;FALSE
gfam_5579;362.507132303123;1196.28948599325;0.303026262913396;1001.peg.12669;CT04_12670;Allergen Asp F7;;Yes;GLRG_04240T0;;0.0160144424077917;0.0451766304334786;*;FALSE;FALSE
gfam_557;601.491209475373;1871.43924947837;0.32140568262797;1001.peg.12712;CT04_12713;hypothetical protein;;;GLRG_04469T0;;4.26044531103676e-05;0.000174817258660659;***;FALSE;FALSE
gfam_5580;291.054510975615;704.019029227331;0.413418528324512;1001.peg.12670;CT04_12671;protein phosphatase 2C;;;GLRG_04244T0;;5.84555778970968e-10;3.94803731010945e-09;***;FALSE;TRUE
gfam_5581;105.868911718157;314.386591575085;0.336747541260432;1001.peg.8868;CT04_08868;calcofluor white hypersensitive protein;;;GLRG_04247T0;;0.0212432940799709;0.0586124880749614;ns;FALSE;FALSE
gfam_5582;100.561621680951;338.971473051704;0.296666916468253;1001.peg.8867;CT04_08867;dimethyladenosine transferase;;;GLRG_04249T0;;0.173631664240581;0.400004371078159;ns;FALSE;TRUE
gfam_5583;288.368048811825;1428.62835245471;0.201849591124482;1001.peg.8866;CT04_08866;thioredoxin-like protein 5;;;GLRG_04251T0;;0.999995917135313;1;ns;FALSE;FALSE
gfam_5584;163.796672788848;882.413308471557;0.185623529491598;1001.peg.8858;CT04_08858;60S ribosomal protein L30;;;GLRG_04253T0;;0.999995110705082;1;ns;FALSE;FALSE
gfam_5585;194.279202435017;1015.05356321973;0.191397980830458;1001.peg.8853;CT04_08853;hypothetical protein;;;GLRG_04259T0;;0.999994892004011;1;ns;FALSE;FALSE
gfam_5586;49.8666629628601;375.814545726912;0.132689550018365;1001.peg.8854;CT04_08854;meiotic recombination protein DMC1;;;GLRG_04262T0;;0.999999815358574;1;ns;FALSE;FALSE
gfam_5587;171.914875033777;596.982660154907;0.287972978962517;0001.peg.4266;GLRG_04266T0;character(0);character(0);character(0);character(0);character(0);0.190598967435781;0.435222814060129;ns;FALSE;TRUE
gfam_5588;203.155674879621;2116.47778699975;0.0959876244047936;1001.peg.460;CT04_00460;carboxymuconolactone decarboxylase;;;GLRG_04269T0;;1;1;ns;FALSE;FALSE
gfam_5589;523.563278003076;2157.9454842643;0.242621179182185;1001.peg.11840;CT04_11840;NADH dehydrogenase;;;GLRG_00427T0;;0.972457069188617;1;ns;FALSE;FALSE
gfam_558;583.192550271586;1524.46415547779;0.382555764381882;1001.peg.8328;CT04_08328;FAD dependent oxidoreductase;;;GLRG_05527T0;;2.55836593907614e-13;2.28401601480305e-12;***;FALSE;TRUE
gfam_5590;172.691848739664;1277.09892903965;0.135221982270022;2001.peg.8637;VDAG_08637T0;character(0);character(0);character(0);character(0);character(0);1;1;ns;FALSE;FALSE
gfam_5591;152.793231631112;814.016460850321;0.187702877005097;1003.peg.5221;CBS130_05221;character(0);character(0);character(0);character(0);character(0);0.999982376419831;1;ns;FALSE;TRUE
gfam_5592;695.370935825777;1388.72149216215;0.500727424289465;1001.peg.463;CT04_00463;bZIP transcription factor;;;GLRG_04277T0;;4.45131193657822e-39;2.07418326713792e-37;***;FALSE;FALSE
gfam_5593;378.96459263207;931.336306098964;0.406904133501911;1003.peg.5219;CBS130_05219;character(0);character(0);character(0);character(0);character(0);8.47130357791356e-12;6.69946682224007e-11;***;FALSE;FALSE
gfam_5594;191.911553119363;792.127170948758;0.242273665337731;1001.peg.5428;CT04_05428;hypothetical protein;;;GLRG_00428T0;;0.88534165724093;1;ns;FALSE;FALSE
gfam_5595;131.306623445645;1143.44996699047;0.114833728834887;0002.peg.9386;CGGC5_9420;character(0);character(0);character(0);character(0);character(0);1;1;ns;FALSE;FALSE
gfam_5596;500.10520840141;964.1339271137;0.518709272993391;1001.peg.461;CT04_00461;mediator subunit Med1;;;GLRG_04289T0;;2.39601787459605e-31;7.33759232801826e-30;***;FALSE;FALSE
gfam_5597;226.336112404774;566.889342093998;0.399259777170487;1005.peg.3103;CBS168_03103;character(0);character(0);character(0);character(0);character(0);3.79359448490902e-07;1.9743761734637e-06;***;FALSE;TRUE
gfam_5598;178.836909315706;455.31885969086;0.39277290081313;1001.peg.2872;CT04_02872;BRCA1 C Terminus domain-containing protein;;;GLRG_04292T0;;1.01527482305809e-05;4.48257329853253e-05;***;FALSE;TRUE
gfam_5599;327.690999256856;1143.5162891204;0.286564347508261;1001.peg.2878;CT04_02878;AMP-binding enzyme;;;GLRG_04293T0;;0.123682552590718;0.295714984544142;ns;FALSE;FALSE
gfam_559;136.833701391774;913.663673533781;0.149763753726294;1001.peg.6201;CT04_06201;fungal specific transcription factor domain-containing protein;;;GLRG_09233T0;;0.999999999992663;1;ns;FALSE;TRUE
gfam_55;775.391537286419;3417.74843481165;0.226872033467598;1001.peg.2552;CT04_02552;ABC transporter;;;GLRG_06027T0;;0.999980065323399;1;ns;FALSE;FALSE
gfam_5600;297.082468763543;788.91814085774;0.376569447928456;1001.peg.2879;CT04_02879;dienelactone hydrolase;;;GLRG_04296T0;;4.17719265546087e-07;2.16099655187061e-06;***;FALSE;TRUE
gfam_5601;195.294377459483;1347.41896534191;0.144939608601936;1002.peg.10527;CBS495_10527;character(0);character(0);character(0);character(0);character(0);1;1;ns;FALSE;FALSE
gfam_5602;34.1225201853915;281.721587746288;0.12112142508625;1001.peg.2871;CT04_02871;dihydroorotase;;;GLRG_04299T0;;0.999999514627435;1;ns;FALSE;FALSE
gfam_5603;147.590591725137;1339.02991492788;0.110222027215192;1001.peg.11208;CT04_11208;U1 small nuclear ribonucleoprotein C;;;GLRG_04307T0;;1;1;ns;FALSE;FALSE
gfam_5604;254.510602138213;620.281389419409;0.410314748241017;1001.peg.2863;CT04_02863;endoplasmic reticulum vesicle protein 25;;;GLRG_04308T0;;8.88501331385994e-09;5.42140661647394e-08;***;FALSE;FALSE
gfam_5605;119.967809091287;632.805690365763;0.189580800106183;1001.peg.2874;CT04_02874;glutathione S-transferase;;;GLRG_04312T0;;0.999825757278396;1;ns;FALSE;TRUE
gfam_5606;256.496887300168;1171.75807515313;0.218899184685924;1001.peg.2860;CT04_02860;DNA mismatch repair protein msh-2;;;GLRG_04315T0;;0.998409744283523;1;ns;FALSE;FALSE
gfam_5607;137.830513263603;777.072781120862;0.177371433683205;1001.peg.2881;CT04_02881;multiprotein-bridging factor 1;;;GLRG_04316T0;;0.999998080069991;1;ns;FALSE;FALSE
gfam_5608;519.645341426909;994.338320655306;0.522604158597089;1001.peg.2873;CT04_02873;DUF636 domain protein (glutathione-dependent formaldehyde-activating enzyme );;;GLRG_04318T0;;3.27456718092072e-33;1.1717884878908e-31;***;FALSE;FALSE
gfam_5609;279.420502534205;1162.3178583531;0.240399388623451;0003.peg.9427;Cob_09431;character(0);character(0);character(0);character(0);character(0);0.943580322697306;1;ns;FALSE;FALSE
gfam_560;152.045142131607;1120.5192518521;0.135691682119957;1001.peg.9464;CT04_09464;impB/mucB/samB family protein;;;GLRG_06019T0;;1;1;ns;FALSE;FALSE
gfam_5610;238.516206851974;966.638703442028;0.246748041437468;1001.peg.2866;CT04_02866;hypothetical protein;;;GLRG_04322T0;;0.855334062632055;1;ns;FALSE;TRUE
gfam_5611;141.58494052204;884.755075259943;0.160027271367098;1001.peg.2870;CT04_02870;GTP-binding protein;;;GLRG_04324T0;;0.999999998859607;1;ns;FALSE;FALSE
gfam_5612;266.188193543261;2262.68668031233;0.117642533479941;1001.peg.2861;CT04_02861;amidohydrolase family protein;;;GLRG_04325T0;;1;1;ns;FALSE;FALSE
gfam_5613;103.689572343268;612.651143432927;0.169247333420868;1001.peg.11207;CT04_11207;DUF124 domain-containing protein;;;GLRG_04328T0;;0.999996804282295;1;ns;FALSE;TRUE
gfam_5614;153.367085286179;780.531915179495;0.196490473103729;1001.peg.5425;CT04_05425;guanine nucleotide-binding protein subunit beta (WD domain-containing protein);;;GLRG_00433T0;;0.999851558790089;1;ns;FALSE;FALSE
gfam_5615;602.392320824596;1430.42524095106;0.421128139785954;1001.peg.5592;CT04_05592;hypothetical protein;;Yes;GLRG_04332T0;;4.30600119073588e-20;6.41148729020604e-19;***;FALSE;FALSE
gfam_5616;313.624583098635;832.911432856194;0.376540134673339;1001.peg.5593;CT04_05593;DUF1711 domain protein;;;GLRG_04333T0;;1.82286171698268e-07;9.76161665225035e-07;***;FALSE;FALSE
gfam_5617;313.388303625715;1245.29689271433;0.251657500680527;1001.peg.12263;CT04_12263;SUR7 protein;;;GLRG_04339T0;;0.823724694849075;1;ns;FALSE;FALSE
gfam_5619;442.220843513927;919.201183042473;0.481092552612058;1001.peg.9862;CT04_09862;F-box domain protein;;;GLRG_04346T0;;5.48932210798218e-23;9.98717395882038e-22;***;FALSE;FALSE
gfam_561;321.8750684498;1254.90758530109;0.256493045559664;1001.peg.2523;CT04_02523;GPI mannosyltransferase (FHA domain-containing protein);;;GLRG_07008T0;;0.729609784660352;1;ns;FALSE;FALSE
gfam_5620;452.245490354986;1873.59131002138;0.241378943175085;1001.peg.5432;CT04_05432;phosducin;;;GLRG_00435T0;;0.972315041759153;1;ns;FALSE;FALSE
gfam_5621;567.70009276764;1982.64667576045;0.286334473866806;1001.peg.5517;CT04_05517;adenylyl-sulfate kinase;;;GLRG_04353T0;;0.064698762400738;0.163820908549484;ns;FALSE;FALSE
gfam_5622;141.160098321268;449.005308974399;0.314384029542325;0001.peg.4360;GLRG_04360T0;character(0);character(0);character(0);character(0);character(0);0.0494221670666521;0.128505570490046;ns;FALSE;FALSE
gfam_5623;177.812059052714;518.968802744052;0.342625718757141;1001.peg.5116;CT04_05116;homeobox domain-containing protein;;;GLRG_04370T0;;0.00237811791167293;0.0076708514511482;**;FALSE;FALSE
gfam_5624;290.714983191698;1524.19315080808;0.190733689518005;1001.peg.5098;CT04_05098;exosome complex subunit Rrp46;;;GLRG_04372T0;;0.999999968309929;1;ns;FALSE;FALSE
gfam_5625;114.955781198821;399.891263117967;0.287467598823006;1001.peg.5105;CT04_05105;hypothetical protein;;Yes;GLRG_04374T0;;0.247524056235706;0.546798537598454;ns;FALSE;FALSE
gfam_5626;154.013254039623;1077.21435951722;0.142973636285955;1001.peg.5096;CT04_05096;basic proline-rich protein;;;GLRG_04375T0;;0.999999999999997;1;ns;FALSE;TRUE
gfam_5627;137.624375822838;868.34255664477;0.158490879860376;1005.peg.9961;CBS168_09961;character(0);character(0);character(0);character(0);character(0);0.999999999073592;1;ns;FALSE;TRUE
gfam_5628;315.435399135246;809.269060220283;0.389778152459436;1001.peg.5102;CT04_05102;glycoside hydrolase family 37 protein (trehalase);;Yes;GLRG_04384T0;;1.55234939411031e-08;9.22860672386644e-08;***;FALSE;TRUE
gfam_5629;47.8538706194742;493.622116433793;0.0969443406733836;1001.peg.5107;CT04_05107;ADP-ribosylation factor family protein;;;GLRG_04387T0;;0.999999999999993;1;ns;FALSE;FALSE
gfam_562;296.859933048284;1272.44018926647;0.233299714636816;1001.peg.4563;CT04_04563;centrin-binding protein sfi1;;;GLRG_07295T0;;0.98135011731581;1;ns;FALSE;FALSE
gfam_5630;354.235616236298;2067.86316610869;0.17130515308849;0005.peg.11861;CH063_11861T0;character(0);character(0);character(0);character(0);character(0);1;1;ns;FALSE;TRUE
gfam_5631;217.638692448758;571.399138709049;0.380887330247758;1001.peg.5099;CT04_05099;alpha-glucuronidase;;Yes;GLRG_04392T0;;6.13317893244684e-06;2.78769122424268e-05;***;FALSE;TRUE
gfam_5632;134.54603744717;414.944765932329;0.324250474987585;1001.peg.5122;CT04_05122;FolB domain-containing protein;;;GLRG_04397T0;;0.0255274248282984;0.0695441138224559;ns;FALSE;FALSE
gfam_5633;231.141129178286;662.87349851222;0.348695685824019;1001.peg.11395;CT04_11395;murein transglycosylase;;Yes;GLRG_04405T0;;0.00031676673843353;0.00115588629004731;**;FALSE;TRUE
gfam_5634;156.492859674447;844.24907454067;0.185363377223232;1001.peg.3635;CT04_03635;mitotic check point protein (TBC domain-containing protein);;;GLRG_04407T0;;0.999994359779982;1;ns;FALSE;FALSE
gfam_5635;39.8457964711116;188.097940651857;0.211835367963228;1001.peg.3615;CT04_03615;SWIM zinc finger family protein;;;GLRG_04409T0;;0.916882165680349;1;ns;FALSE;FALSE
gfam_5636;424.464419592479;1586.7823140174;0.267500094904526;1001.peg.3629;CT04_03629;tetratricopeptide repeat domain containing protein;;;GLRG_04411T0;;0.479883275747007;0.967383746347142;ns;FALSE;FALSE
gfam_5637;198.671601601501;1551.71989309721;0.128033160163304;1001.peg.3624;CT04_03624;3-phytase A precursor (histidine acid phosphatase);;;GLRG_04413T0;;1;1;ns;FALSE;FALSE
gfam_5638;225.134193109817;1123.69639569764;0.200351441876829;1001.peg.3623;CT04_03623;THOC5 family protein;;;GLRG_04415T0;;0.99997441121625;1;ns;FALSE;FALSE
gfam_5639;84.2467450363941;219.472600570162;0.383859966198659;1001.peg.3622;CT04_03622;ThiJ/PfpI family protein;;Yes;GLRG_04418T0;;0.00332422875927635;0.010454493650805;*;FALSE;FALSE
gfam_563;207.940032069154;1077.84238712744;0.192922485284083;1001.peg.6979;CT04_06979;major facilitator superfamily transporter (monocarboxylate transporter);;;GLRG_07700T0;;0.999995259384999;1;ns;FALSE;FALSE
gfam_5640;241.911341267863;686.470175903056;0.352398909318423;1001.peg.3619;CT04_03619;FKBP-type peptidyl-prolyl cis-trans isomerase;;;GLRG_04419T0;;0.000130029492231604;0.000499822564500949;***;FALSE;FALSE
gfam_5641;111.423029808085;415.588914549654;0.268108763028068;1001.peg.9386;CT04_09386;transmembrane GTPase fzo1;;;GLRG_00442T0;;0.50720179859051;1;ns;FALSE;FALSE
gfam_5642;115.263340886475;697.573017857715;0.165234804007264;1001.peg.11392;CT04_11392;WD domain-containing protein;;;GLRG_04422T0;;0.999999809439945;1;ns;FALSE;FALSE
gfam_5643;280.083120037268;2331.81193778526;0.120113940364886;1001.peg.3640;CT04_03640;Arp2/3 actin-organizing complex subunit Sop2 (WD domain-containing protein);;;GLRG_04424T0;;1;1;ns;FALSE;FALSE
gfam_5644;74.5487680930852;276.010945576163;0.270093520883628;1001.peg.11394;CT04_11394;U2 small nuclear ribonucleoprotein B;;;GLRG_04425T0;;0.457124316987273;0.928148652390774;ns;FALSE;FALSE
gfam_5645;196.136347260102;782.449037239301;0.250669804581939;1001.peg.3636;CT04_03636;autophagy-like protein 3;;;GLRG_04426T0;;0.784209272808544;1;ns;FALSE;TRUE
gfam_5646;33.309302410831;123.534715960325;0.269635156011764;1001.peg.3625;CT04_03625;general amino-acid permease GAP1;;;GLRG_04429T0;;0.531375567724638;1;ns;FALSE;FALSE
gfam_5647;864.505153226086;6880.86775799908;0.125638972238798;0004.peg.5518;CS_05518;character(0);character(0);character(0);character(0);character(0);1;1;ns;FALSE;FALSE
gfam_5648;130.196727849693;630.36841982616;0.206540689150636;1001.peg.11391;CT04_11391;fungal Zn binuclear cluster domain containing protein;;;GLRG_04435T0;;0.997035805768901;1;ns;FALSE;FALSE
gfam_5649;186.22944664699;537.411862102703;0.346530212262788;1001.peg.7024;CT04_07024;cytochrome P450;;;GLRG_04440T0;;0.00137197209467071;0.00458527515850475;**;FALSE;FALSE
gfam_564;176.039360727956;1037.44272526563;0.169685859701683;1001.peg.6986;CT04_06986;hypothetical protein;;Yes;GLRG_07708T0;;0.999999997454908;1;ns;FALSE;FALSE
gfam_5650;286.71624742672;1065.08915389237;0.269194598760971;1001.peg.7025;CT04_07025;RING-finger domain containing protein;;;GLRG_04441T0;;0.435601952820411;0.891999319765349;ns;FALSE;TRUE
gfam_5651;112.874400992302;401.539458552795;0.281104132079865;1001.peg.6825;CT04_06825;sucrose transport protein;;;GLRG_04447T0;;0.319702392226113;0.683290676274058;ns;FALSE;FALSE
gfam_5652;135.558963443039;668.874579493248;0.202667237773846;1001.peg.6823;CT04_06823;ATP phosphoribosyltransferase;;;GLRG_04448T0;;0.998581072255418;1;ns;FALSE;TRUE
gfam_5653;327.674584770092;820.624963447597;0.399298826340196;1001.peg.12150;CT04_12150;ATP phosphoribosyltransferase;;;GLRG_04449T0;;9.7371849205506e-10;6.4751280010684e-09;***;FALSE;FALSE
gfam_5654;115.069596150927;1121.28880448095;0.102622621122302;1001.peg.12149;CT04_12149;hypothetical protein;;;GLRG_04450T0;;1;1;ns;FALSE;FALSE
gfam_5655;141.954165194313;563.371561181238;0.251972543478542;1001.peg.6824;CT04_06824;calmodulin;;;GLRG_04452T0;;0.729636123539845;1;ns;FALSE;FALSE
gfam_5656;84.2469607324933;402.031454783748;0.209553157421002;1001.peg.9049;CT04_09049;hypothetical protein;;;GLRG_04457T0;;0.98281469911572;1;ns;FALSE;FALSE
gfam_5657;215.971989092186;859.8143205004;0.251184452204161;1001.peg.9063;CT04_09063;RhoGEF domain-containing protein;;;GLRG_04462T0;;0.786589200489077;1;ns;FALSE;FALSE
gfam_5658;267.734942047321;1018.81371480001;0.262790869575089;1001.peg.12713;CT04_12714;developmental regulator VelB;;;GLRG_04463T0;;0.578921980962402;1;ns;FALSE;FALSE
gfam_5659;220.753228654943;1018.85159782314;0.216668677878703;0002.peg.14761;CGGC5_14834;character(0);character(0);character(0);character(0);character(0);0.997791227333682;1;ns;FALSE;FALSE
gfam_565;220.316087820025;606.395799009134;0.363320603770718;1001.peg.6996;CT04_06996;related to carboxylesterase;;Yes;GLRG_07716T0;;6.82770160085449e-05;0.000273150236372665;***;FALSE;FALSE
gfam_5660;126.702876126655;662.316331513295;0.191302660221525;1001.peg.9060;CT04_09060;fungal specific transcription factor domain-containing protein;;;GLRG_04468T0;;0.999800517530193;1;ns;FALSE;FALSE
gfam_5661;171.716121564193;462.648082485008;0.371159263520254;1001.peg.7017;CT04_07017;ammonium transporter;;;GLRG_04477T0;;0.000159255397405595;0.000604806337728548;***;FALSE;FALSE
gfam_5662;105.90067913309;582.840375522057;0.181697568632292;1002.peg.9032;CBS495_09032;character(0);character(0);character(0);character(0);character(0);0.999929776903425;1;ns;FALSE;FALSE
gfam_5663;204.435713367727;564.163551931136;0.362369587095696;1001.peg.10538;CT04_10538;hypothetical protein;;Yes;GLRG_04489T0;;0.000142080771650863;0.000543565952736349;***;FALSE;FALSE
gfam_5664;39.7482849083962;293.977213460366;0.135208727372181;1002.peg.5943;CBS495_05943;character(0);character(0);character(0);character(0);character(0);0.999994358372656;1;ns;FALSE;FALSE
gfam_5665;77.4682570992781;451.907658549569;0.171424970640945;1001.peg.9751;CT04_09751;;;;;;0.999942660445715;1;ns;FALSE;TRUE
gfam_5666;145.752570943706;1137.38500361447;0.128147083424278;0004.peg.3317;CS_03317;character(0);character(0);character(0);character(0);character(0);1;1;ns;FALSE;FALSE
gfam_5667;99.7905029439622;707.707297061689;0.141005332795465;1001.peg.9764;CT04_09764;60S ribosomal protein L36;;;GLRG_04501T0;;0.999999999944617;1;ns;FALSE;FALSE
gfam_5668;310.700142491958;1647.33394023986;0.188607868084548;1001.peg.9746;CT04_09746;pre-mRNA-processing factor 39;;;GLRG_04507T0;;0.999999996485167;1;ns;FALSE;FALSE
