name;sum_pN;sum_pS;ratio;peg;old;desc;effector;secreted;Cg_bestHit;CSEP;pvalue;fdr;stars;eff_new;sec_new
gfam_1900;0;0;NA;1001.peg.10634;CT04_10634;RNA polymerase II - Paf1;;;GLRG_02311T0;;1;1;ns;FALSE;FALSE
gfam_1905;1.71453064723532;2.99850074962519;NA;1001.peg.386;CT04_00386;phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase;;;GLRG_02324T0;;0.402208685048303;1;ns;FALSE;FALSE
gfam_1906;0;4;NA;1001.peg.10632;CT04_10632;hypothetical protein;;;GLRG_02327T0;;1;1;ns;FALSE;FALSE
gfam_1907;3.88475234703788;14.8830616583983;0.261018360079545;1001.peg.10212;CT04_10212;chromosome segregation protein (RecF/RecN/SMC N terminal domain-containing protein);;;GLRG_02331T0;;0.787120537875028;1;ns;FALSE;TRUE
gfam_1908;0.749906261717285;6.006006006006;NA;1001.peg.13023;CT04_13024;PLC-like phosphodiesterase protein;;Yes;GLRG_02334T0;;0.885896956635502;1;ns;FALSE;FALSE
gfam_1909;0;1.42857142857143;NA;1001.peg.10229;CT04_10229;cell wall biogenesis protein;;;GLRG_02336T0;;1;1;ns;FALSE;TRUE
gfam_190;7.02547928346469;17.92154910252;0.392012947277911;1001.peg.2899;CT04_02899;glycoside hydrolase family 2 protein;;;GLRG_08563T0;;0.515418412211901;1;ns;FALSE;TRUE
gfam_1910;0;11.7873981997428;0;1001.peg.10220;CT04_10220;DUF1682 domain protein;;;GLRG_02337T0;;1;1;ns;FALSE;FALSE
gfam_1911;0.214270409256482;1.50037509377344;NA;1001.peg.6861;CT04_06861;bactericidal permeability-increasing protein;;;GLRG_00234T0;;1;1;ns;FALSE;FALSE
gfam_1912;5.43065471669452;11.9010518114531;0.456317206473153;1001.peg.10239;CT04_10239;protein BNI4;;;GLRG_02344T0;;0.489483110509774;1;ns;FALSE;FALSE
gfam_1913;1.95339751639459;7.63775231860338;NA;1001.peg.13021;CT04_13022;short chain dehydrogenase;;;GLRG_02347T0;;0.791359809348214;1;ns;FALSE;FALSE
gfam_1914;15.6993858342116;33.7918336402036;0.464591119895114;1001.peg.10225;CT04_10225;hypothetical protein;;;GLRG_02350T0;;0.239971493307598;1;ns;FALSE;FALSE
gfam_1915;2.88235294117647;8;NA;1001.peg.10224;CT04_10224;WD repeat domain-containing protein;;;GLRG_02351T0;;0.595038467607612;1;ns;FALSE;FALSE
gfam_1916;5.87058899425844;22.7556889222306;0.257983355912522;1001.peg.10233;CT04_10233;fungal specific transcription factor;;;GLRG_02355T0;;0.82473422997804;1;ns;FALSE;TRUE
gfam_1917;8.91142678308102;83.5102126030829;0.106710622632902;1001.peg.10226;CT04_10226;hypothetical protein;;;GLRG_02356T0;;0.999987718222207;1;ns;FALSE;FALSE
gfam_1918;0.666666666666667;2;NA;1001.peg.13027;CT04_13028;cell cycle control protein;;;GLRG_02358T0;;0.605553495205797;1;ns;FALSE;FALSE
gfam_1919;0;0;NA;1001.peg.10218;CT04_10218;C2H2 finger domain-containing protein;;Yes;GLRG_02364T0;;1;1;ns;FALSE;TRUE
gfam_191;0.649909723150996;2.18994325758962;NA;1001.peg.11172;CT04_11172;major facilitator superfamily transporter;;;GLRG_09096T0;;0.605553495205797;1;ns;FALSE;FALSE
gfam_1921;1;2;NA;1001.peg.13022;CT04_13023;50S ribosomal protein L24E;;;GLRG_02366T0;;0.605549016099717;1;ns;FALSE;FALSE
gfam_1923;0;2;NA;1001.peg.10214;CT04_10214;Ku family DNA-binding protein (Ku70/Ku80 N-terminal alpha/beta domain-containing protein);;;GLRG_02369T0;;1;1;ns;FALSE;FALSE
gfam_1928;0.152539787461229;6.92360950842372;NA;1001.peg.1358;CT04_01358;protein stb3 like protein;;;GLRG_02377T0;;1;1;ns;FALSE;TRUE
gfam_1929;0.857081637025927;3.00075018754689;NA;1001.peg.922;CT04_00922;glutamate decarboxylase;;;GLRG_02385T0;;0.710721412928955;1;ns;FALSE;FALSE
gfam_192;0.976234679966294;3.05710525281892;NA;1001.peg.3666;CT04_03666;aryl-alcohol dehydrogenase (aldo/keto reductase);;;GLRG_09684T0;;0.710717033072229;1;ns;FALSE;TRUE
gfam_1930;1.91780821917808;10.9375;0.175342465753425;1001.peg.913;CT04_00913;RNase P Rpr2/Rpp21 subunit domain-containing protein;;;GLRG_02386T0;;0.898342138769891;1;ns;FALSE;FALSE
gfam_1931;3.7591267259452;20.6458443620963;0.182076676546423;1001.peg.403;CT04_00403;actin cortical patch protein;;;GLRG_02391T0;;0.931134862301037;1;ns;FALSE;FALSE
gfam_1932;1;2;NA;1001.peg.405;CT04_00405;inner membrane magnesium transporter Mrs2 (CorA-like Mg2+ transporter);;;GLRG_02392T0;;0.605549016099717;1;ns;FALSE;FALSE
gfam_1933;0;0;NA;1001.peg.8087;CT04_08087;POPLD domain-containing protein;;;GLRG_02400T0;;1;1;ns;FALSE;FALSE
gfam_1934;1.72052260874241;2.38066896798;NA;1001.peg.12462;CT04_12462;glycoside hydrolase family 28 protein;;Yes;GLRG_02402T0;;0.290049742036322;1;ns;FALSE;FALSE
gfam_1935;0;3.6003600360036;NA;1001.peg.12464;CT04_12464;pectinesterase;;Yes;GLRG_02404T0;;1;1;ns;FALSE;FALSE
gfam_1936;1.00011112345816;3.99866711096301;NA;1001.peg.8078;CT04_08078;RIP defective (C-5 cytosine-specific DNA methylase);;;GLRG_02405T0;;0.787845579773486;1;ns;FALSE;FALSE
gfam_1937;2.48792624030441;9.69081679741578;NA;1001.peg.8107;CT04_08107;HhH-GPD superfamily base excision DNA repair protein;;;GLRG_02406T0;;0.870182710744366;1;ns;FALSE;FALSE
gfam_1938;0;4;NA;0004.peg.4787;CS_04787;character(0);character(0);character(0);character(0);character(0);1;1;ns;FALSE;TRUE
gfam_1939;34.2401309061158;60.1808956540922;0.568953494858588;1001.peg.8093;CT04_08093;hypothetical protein, partial;;;GLRG_02408T0;;0.0270829800486846;0.60549098361167;ns;FALSE;FALSE
gfam_193;119.252127247421;347.536040315585;0.343136001489607;1001.peg.3510;CT04_03510;glycosyl hydrolase;;Yes;GLRG_08346T0;;0.733821971065505;1;ns;FALSE;TRUE
gfam_1940;0.566155239766744;1.57803376992268;NA;1001.peg.8097;CT04_08097;short-chain dehydrogenase/reductase (oxidoreductase);;;GLRG_02409T0;;0.605551866849197;1;ns;FALSE;TRUE
gfam_1941;0.643017897331476;5.62008242787561;NA;1001.peg.8085;CT04_08085;hypothetical protein;;;GLRG_02414T0;;0.885895857517336;1;ns;FALSE;FALSE
gfam_1942;0.346140533056421;5.4005400540054;NA;1001.peg.8094;CT04_08094;DNA repair protein;;;GLRG_02415T0;;1;1;ns;FALSE;TRUE
gfam_1943;0.857191839533688;26.994601079784;0.0317541954778368;1001.peg.12461;CT04_12461;hypothetical protein;;Yes;GLRG_02416T0;;0.999830561071644;1;ns;FALSE;FALSE
gfam_1944;0.290360046457607;0.6426735218509;NA;1001.peg.8082;CT04_08082;zinc finger protein 2;;;GLRG_02420T0;;1;1;ns;FALSE;FALSE
gfam_1946;1.30290983195804;3.14326679166207;NA;1001.peg.8083;CT04_08083;AMP-binding enzyme (4-coumarate-CoA ligase);;;GLRG_02424T0;;0.710717033072229;1;ns;FALSE;TRUE
gfam_1947;0.429599398560842;1.8071744826963;NA;1001.peg.8100;CT04_08100;oxoglutarate iron-dependent oxygenase protein;;;GLRG_02425T0;;1;1;ns;FALSE;FALSE
gfam_1948;0.253517556090759;0.947418285172904;NA;1001.peg.8080;CT04_08080;cell polarity protein (kelch domain-containing protein);;;GLRG_02430T0;;1;1;ns;FALSE;FALSE
gfam_1949;0.192307692307692;3.57142857142857;NA;1001.peg.8081;CT04_08081;dienelactone hydrolase;;;GLRG_02433T0;;1;1;ns;FALSE;TRUE
gfam_194;1.35451634750264;3.23065315939823;NA;1001.peg.6495;CT04_06495;glycoside hydrolase family 15 protein;;Yes;GLRG_05210T0;;0.710717033072229;1;ns;FALSE;TRUE
gfam_1950;1.09761451778136;9.22934933087217;NA;1001.peg.8079;CT04_08079;NUDIX domain-containing protein;;;GLRG_02434T0;;0.954992050391973;1;ns;FALSE;TRUE
gfam_1951;0;7.71538791255894;NA;1001.peg.8109;CT04_08109;D-arabinitol dehydrogenase (short-chain dehydrogenase);;;GLRG_02437T0;;1;1;ns;FALSE;FALSE
gfam_1952;0.150009375585974;0.96411355115158;NA;1001.peg.8077;CT04_08077;mitochondrial GTPase;;;GLRG_02442T0;;1;1;ns;FALSE;FALSE
gfam_1953;0;0;NA;1001.peg.8060;CT04_08060;cytochrome C oxidase assembly protein;;;GLRG_02448T0;;1;1;ns;FALSE;FALSE
gfam_1954;0.569305873813353;5.56734750687219;NA;1001.peg.8069;CT04_08069;RTA1 like protein;;;GLRG_02450T0;;0.885895857517336;1;ns;FALSE;FALSE
gfam_1955;0.506628388077345;1.44334856867934;NA;1001.peg.12454;CT04_12454;hypothetical protein;;;GLRG_02451T0;;0.462152271218561;1;ns;FALSE;TRUE
gfam_1956;2.57138265388118;5.04020160806432;NA;1001.peg.8062;CT04_08062;annexin ANXC4;;;GLRG_02454T0;;0.363249343158484;1;ns;FALSE;TRUE
gfam_1957;0.680377300139168;36.3090772693173;0.0187384905182957;1001.peg.8061;CT04_08061;hypothetical protein;EFF;;GLRG_02456T0;;0.999989605328405;1;ns;FALSE;FALSE
gfam_1958;0;7.99733422192602;NA;1001.peg.8075;CT04_08075;DUF914 domain membrane protein;;;GLRG_02463T0;;1;1;ns;FALSE;FALSE
gfam_1959;0.950670751029893;8.92635755021076;NA;1001.peg.8041;CT04_08041;phytoene dehydrogenase (phytoene desaturase);;Yes;GLRG_02474T0;;0.954992050391973;1;ns;FALSE;TRUE
gfam_195;82.3720213121053;227.653096934344;0.361831323278074;1001.peg.10816;CT04_10816;alpha-glucanase;;Yes;GLRG_01017T0;;0.554895068073048;1;ns;FALSE;TRUE
gfam_1960;0.13042060645582;5.25328330206379;NA;1001.peg.8046;CT04_08046;hypothetical protein;;;GLRG_02487T0;;1;1;ns;FALSE;TRUE
gfam_1961;10.3773844586969;17.821951846457;0.582281028930056;1001.peg.8052;CT04_08052;MAGE family protein;;;GLRG_02488T0;;0.189910532161576;1;ns;FALSE;TRUE
gfam_1962;0.1875;3.75;NA;1001.peg.8047;CT04_08047;splicing factor 3B subunit 10;;;GLRG_02489T0;;1;1;ns;FALSE;FALSE
gfam_1963;0.828256428190168;2.2496421023928;NA;1001.peg.8051;CT04_08051;hypothetical protein;;;GLRG_02490T0;;0.605553495205797;1;ns;FALSE;FALSE
gfam_1964;0;0;NA;1001.peg.8043;CT04_08043;short-chain dehydrogenase;;;GLRG_02492T0;;1;1;ns;FALSE;TRUE
gfam_1965;0.42863266180883;0.249875062468766;NA;1001.peg.12453;CT04_12453;RNA binding protein;;;GLRG_02493T0;;1;1;ns;FALSE;FALSE
gfam_1966;1.26558545045467;16.6166628202169;0.0761636355113903;1001.peg.738;CT04_00738;ABC1 family protein;;;GLRG_02508T0;;0.996233930434222;1;ns;FALSE;TRUE
gfam_1967;2.47116968698517;8.99486007995431;NA;1001.peg.740;CT04_00740;probable septin aspE;;;GLRG_02509T0;;0.834989251025994;1;ns;FALSE;FALSE
gfam_1968;0.923361034164358;2.39808153477218;NA;1001.peg.745;CT04_00745;Myb DNA-binding domain protein;;;GLRG_02510T0;;0.605549016099717;1;ns;FALSE;FALSE
gfam_1969;0.285714285714286;0.571428571428571;NA;1001.peg.739;CT04_00739;Myb DNA-binding domain containing protein;;;GLRG_02512T0;;1;1;ns;FALSE;FALSE
gfam_196;5.54516116880345;16.0215562757164;0.346106275406475;1001.peg.1030;CT04_01030;rhamnogalacturonate lyase;;Yes;GLRG_05869T0;;0.554875654359974;1;ns;FALSE;FALSE
gfam_1970;0.774218523178167;2.14270409256482;NA;1001.peg.4215;CT04_04215;RNA dependent RNA polymerase;;;GLRG_02515T0;;0.605553495205797;1;ns;FALSE;FALSE
gfam_1971;0.42863266180883;0.499750124937531;NA;1001.peg.4220;CT04_04220;hypothetical protein;;;GLRG_02517T0;;1;1;ns;FALSE;TRUE
gfam_1973;0.158315522837014;0.838457238680827;NA;1001.peg.11530;CT04_11530;hypothetical protein;;Yes;GLRG_02521T0;;1;1;ns;FALSE;FALSE
gfam_1974;0;0;NA;1001.peg.4221;CT04_04221;transcription factor atf21 (basic region leucine zipper);;;GLRG_02526T0;;1;1;ns;FALSE;FALSE
gfam_1975;0;0;NA;1001.peg.5526;CT04_05526;ABC1 domain containing protein (Yae1 protein);;;GLRG_02534T0;;1;1;ns;FALSE;FALSE
gfam_1977;1.84672206832872;0;NA;1001.peg.12719;CT04_12720;increased rDNA silencing protein 4;;;GLRG_00254T0;;0.0710846683031545;0.906044421928175;ns;FALSE;FALSE
gfam_1978;0.749906261717285;0;NA;1001.peg.5533;CT04_05533;FMN-binding split barrel domain protein;;Yes;GLRG_02542T0;;0.266618469760858;1;ns;FALSE;FALSE
gfam_1979;5.19576915939878;23.1740120008276;0.22420671738727;1001.peg.7608;CT04_07608;hypothetical protein;;;GLRG_02549T0;;0.902324836957416;1;ns;FALSE;FALSE
gfam_197;44.9653462557052;143.371802622106;0.313627543445367;1001.peg.12664;CT04_12665;negative acting factor;;;GLRG_00561T0;;0.822826662360925;1;ns;FALSE;TRUE
gfam_1980;6.43436115985627;9.70659607324068;NA;1001.peg.7600;CT04_07600;vacuolar ATP synthase subunit E;;;GLRG_02550T0;;0.235865690249738;1;ns;FALSE;FALSE
gfam_1982;0;0;NA;1001.peg.12444;CT04_12444;polyketide cyclase/dehydrase protein;;;GLRG_02567T0;;1;1;ns;FALSE;FALSE
gfam_1983;0.257157551860106;0.899820035992801;NA;1001.peg.11007;CT04_11007;myosin class II heavy chain;;;GLRG_02574T0;;1;1;ns;FALSE;FALSE
gfam_1984;0;0;NA;1001.peg.11008;CT04_11008;cell wall protein;;Yes;GLRG_02577T0;;1;1;ns;FALSE;FALSE
gfam_1985;0;0;NA;1001.peg.7473;CT04_07473;major facilitator superfamily transporter;;;GLRG_02582T0;;1;1;ns;FALSE;FALSE
gfam_1986;0;0;NA;1001.peg.7474;CT04_07474;RNA polymerase II mediator complex component SRB4;;;GLRG_02586T0;;1;1;ns;FALSE;FALSE
gfam_1987;0;27.4207369323051;0;1001.peg.7486;CT04_07486;6-phosphofructokinase alpha subunit;;;GLRG_02587T0;;1;1;ns;FALSE;TRUE
gfam_1988;0.882301041115229;10.911074740862;0.0808628904182107;1001.peg.7484;CT04_07484;conserved glutamic acid rich protein;;;GLRG_02589T0;;0.975793059508894;1;ns;FALSE;FALSE
gfam_1989;0.749906261717285;0;NA;1001.peg.7478;CT04_07478;nuclear protein Qri2;;;GLRG_02601T0;;0.266618469760858;1;ns;FALSE;FALSE
gfam_198;0.475534667712431;1.03092115074142;NA;1001.peg.4746;CT04_04746;vacuolar carboxypeptidase (peptidase family M20/M25/M40);;Yes;GLRG_06482T0;;1;1;ns;FALSE;FALSE
gfam_1990;0.749906261717285;0;NA;1001.peg.11341;CT04_11341;woronin body major protein;;;GLRG_02636T0;;0.266618469760858;1;ns;FALSE;FALSE
gfam_1991;0;1.5;NA;1001.peg.11338;CT04_11338;zinc finger protein DHHC domain containing protein;;;GLRG_02640T0;;1;1;ns;FALSE;FALSE
gfam_1992;0;4.5045045045045;NA;1001.peg.3359;CT04_03359;hypothetical protein;;;GLRG_02643T0;;1;1;ns;FALSE;FALSE
gfam_1993;0;16.5066026410564;0;1001.peg.3370;CT04_03370;ribosomal protein L24E;;;GLRG_02644T0;;1;1;ns;FALSE;FALSE
gfam_1994;0.843684087180689;3.17740511915269;NA;1001.peg.1088;CT04_01088;pantothenate kinase;;;GLRG_02652T0;;0.710721412928955;1;ns;FALSE;FALSE
gfam_1995;56.785575377751;78.861118372107;0.720070632397168;1001.peg.1100;CT04_01100;nuclear envelope protein (Di-sulfide bridge nucleocytoplasmic transport domain-containing protein);;;GLRG_02656T0;;8.41597438972712e-05;0.011144152754397;*;FALSE;FALSE
gfam_1996;0.727338848986272;8.99775056235941;NA;1001.peg.1092;CT04_01092;homeobox and C2H2 transcription factor;;;GLRG_02662T0;;0.954993753986665;1;ns;FALSE;TRUE
gfam_1997;2.8722793132061;26.3427484267525;0.109034914150763;1001.peg.11974;CT04_11974;transcription factor SPT8;;;GLRG_02665T0;;0.991896060255604;1;ns;FALSE;FALSE
gfam_1998;0.857632933104631;0;NA;1001.peg.5980;CT04_05980;SWIRM domain-containing protein;;;GLRG_02668T0;;0.266618469760858;1;ns;FALSE;FALSE
gfam_1999;0;4;NA;1001.peg.7396;CT04_07396;hypothetical protein;;;GLRG_00267T0;;1;1;ns;FALSE;TRUE
gfam_199;3.41999946178066;8.95350070096486;NA;1001.peg.4855;CT04_04855;cytochrome P450;;;GLRG_09802T0;;0.65901395943089;1;ns;FALSE;FALSE
gfam_19;121.577611412119;257.328117233431;0.472461434526533;1001.peg.734;CT04_00734;ankyrin repeat protein;;;GLRG_05963T0;;0.00964217397455114;0.322556093590774;ns;FALSE;TRUE
gfam_1;447.088256052114;808.352102292113;0.553086031179208;1001.peg.7346;CT04_07346;polyketide synthase;;Yes;GLRG_03511T0;;1.80348915917073e-12;2.45635223479053e-09;***;FALSE;TRUE
gfam_2000;1;0;NA;1001.peg.5982;CT04_05982;pre-mRNA splicing factor SLT11 (RNA recognition domain-containing protein);;;GLRG_02677T0;;0.266615693829889;1;ns;FALSE;FALSE
gfam_2002;0;12.0030007501875;0;1001.peg.5983;CT04_05983;DSHCT domain-containing protein;;;GLRG_02680T0;;1;1;ns;FALSE;FALSE
gfam_2003;1.84672206832872;0;NA;1001.peg.7712;CT04_07712;isocitrate dehydrogenase subunit 2;;;GLRG_02682T0;;0.0710846683031545;0.906044421928175;ns;FALSE;FALSE
gfam_2004;0;0;NA;1001.peg.5990;CT04_05990;transcriptional activator hac1;;;GLRG_02684T0;;1;1;ns;FALSE;TRUE
gfam_2005;0;11.3953488372093;0;1001.peg.5977;CT04_05977;chromosome segregation in meiosis protein 3 (eplication Fork Protection Component Swi3);;;GLRG_02685T0;;1;1;ns;FALSE;FALSE
gfam_2006;0.109773500676937;1.15326951908661;NA;1005.peg.5709;CBS168_05709;character(0);character(0);character(0);character(0);character(0);1;1;ns;FALSE;FALSE
gfam_2007;3.39616233655969;34.1402855369336;0.0994766822581392;0002.peg.2019;CGGC5_2024;character(0);character(0);character(0);character(0);character(0);0.998934347373823;1;ns;FALSE;FALSE
gfam_2008;114.495426590343;291.03411025371;0.39340895983131;1001.peg.2424;CT04_02424;MAK32 protein;;Yes;GLRG_02693T0;;0.265610960582569;1;ns;FALSE;FALSE
gfam_2009;0.749906261717285;0;NA;1001.peg.13144;CT04_13145;adenylyl cyclase-associated protein;;;GLRG_02694T0;;0.266618469760858;1;ns;FALSE;FALSE
gfam_200;0.783875287970314;2.21467379580708;NA;1001.peg.5616;CT04_05616;pantothenate transporter liz1;;;GLRG_10293T0;;0.605553495205797;1;ns;FALSE;TRUE
gfam_2010;0;4;NA;0005.peg.2182;CH063_02182T0;character(0);character(0);character(0);character(0);character(0);1;1;ns;FALSE;FALSE
gfam_2011;0.234356690883525;1.15406809001731;NA;1001.peg.10045;CT04_10045;NADPH:adrenodoxin oxidoreductase, mitochondrial;;;GLRG_02698T0;;1;1;ns;FALSE;FALSE
gfam_2012;0;0;NA;1001.peg.10030;CT04_10030;hypothetical protein;;;GLRG_02699T0;;1;1;ns;FALSE;TRUE
gfam_2013;0.760649087221095;12.3106060606061;0.0617881104696521;1001.peg.10015;CT04_10015;serine incorporator;;;GLRG_02703T0;;0.98224817644773;1;ns;FALSE;FALSE
gfam_2016;1.71453064723532;2.99850074962519;NA;1001.peg.10036;CT04_10036;bin/amphiphysin/Rvs domain for vesicular trafficking;;;GLRG_02714T0;;0.402208685048303;1;ns;FALSE;FALSE
gfam_2018;0;2.9940119760479;NA;1001.peg.12964;CT04_12965;hypothetical protein;;;GLRG_02716T0;;1;1;ns;FALSE;FALSE
gfam_2019;1;0;NA;1001.peg.12975;CT04_12976;WD domain-containing protein;;;GLRG_02717T0;;0.266615693829889;1;ns;FALSE;FALSE
gfam_201;1.6155933360227;6.53512837684038;NA;1001.peg.4552;CT04_04552;alpha-mannosyltransferase;;;GLRG_10268T0;;0.737826506397793;1;ns;FALSE;TRUE
gfam_2024;0;2.25056264066016;NA;1001.peg.7392;CT04_07392;G protein-coupled receptor;;;GLRG_00274T0;;1;1;ns;FALSE;FALSE
gfam_2025;0;0;NA;1001.peg.10039;CT04_10039;DNA-binding protein;;;GLRG_02743T0;;1;1;ns;FALSE;FALSE
gfam_2026;2.41080038572806;3.74953130858643;NA;1001.peg.10031;CT04_10031;hypothetical protein;;;GLRG_02744T0;;0.505019402358492;1;ns;FALSE;TRUE
gfam_2027;0.899955002249888;3.21474496356622;NA;1001.peg.10048;CT04_10048;KH domain-containing protein;;;GLRG_02745T0;;0.710717033072229;1;ns;FALSE;FALSE
gfam_2028;0;9.6009600960096;NA;1001.peg.10049;CT04_10049;hypothetical protein;;;GLRG_02747T0;;1;1;ns;FALSE;FALSE
gfam_2029;1;0;NA;1001.peg.10047;CT04_10047;RNA polymerase II transcription mediator;;;GLRG_02749T0;;0.266615693829889;1;ns;FALSE;TRUE
gfam_202;183.695345701242;401.184054432873;0.457882968357055;1001.peg.10733;CT04_10733;methyltransferase domain-containing protein;;;GLRG_01201T0;;0.00554753986152618;0.216763299343404;ns;FALSE;FALSE
gfam_2031;0.6;4.2;NA;1001.peg.6690;CT04_06690;endoribonuclease L-PSP;;;GLRG_02761T0;;0.787849594899118;1;ns;FALSE;FALSE
gfam_2032;0.353982300884956;2.7027027027027;NA;1001.peg.12122;CT04_12122;SAP domain-containing protein;;;GLRG_02762T0;;1;1;ns;FALSE;FALSE
gfam_2033;1.20821586790173;0.394632991318074;NA;1001.peg.6700;CT04_06700;chromatin remodeling complex subunit;;;GLRG_02763T0;;0.266615693829889;1;ns;FALSE;TRUE
gfam_2034;0.766493293183685;1.0462074978204;NA;1001.peg.6681;CT04_06681;C2H2 transcription factor;;;GLRG_02766T0;;0.462152271218561;1;ns;FALSE;FALSE
gfam_2035;3;8;NA;1001.peg.6677;CT04_06677;50S ribosomal protein L4;;;GLRG_02769T0;;0.595038467607612;1;ns;FALSE;FALSE
gfam_2036;0;0;NA;1001.peg.6685;CT04_06685;Rab GDP-dissociation inhibitor;;;GLRG_02770T0;;1;1;ns;FALSE;FALSE
gfam_2037;11.844331641286;59.6379126730564;0.198604060913706;1001.peg.6678;CT04_06678;orotate phosphoribosyltransferase;;;GLRG_02772T0;;0.983761750965093;1;ns;FALSE;FALSE
gfam_2038;0.888987665296144;7.99733422192602;NA;1001.peg.6684;CT04_06684;aspartyl protease (DNA damage-inducible protein 1);;;GLRG_02774T0;;0.938629028938677;1;ns;FALSE;FALSE
gfam_2039;2;0;NA;1001.peg.6683;CT04_06683;Spc97/Spc98 family protein;;;GLRG_02778T0;;0.0710831880840295;0.906044421928175;ns;FALSE;FALSE
gfam_203;5.05731226697567;11.5015702246593;0.439706246033506;1001.peg.1951;CT04_01951;alpha/beta hydrolase fold protein;;;GLRG_10331T0;;0.489479290897981;1;ns;FALSE;FALSE
gfam_2042;1;2;NA;0002.peg.2102;CGGC5_2107;character(0);character(0);character(0);character(0);character(0);0.605549016099717;1;ns;FALSE;FALSE
gfam_2043;1.94615634122608;8.46859562455893;NA;1001.peg.1839;CT04_01839;protein kinase domain-containing protein;;;GLRG_02785T0;;0.791361835859015;1;ns;FALSE;FALSE
gfam_2044;0;3.33333333333333;NA;1001.peg.10966;CT04_10966;ubiquitin-like protein Smt3;;;GLRG_02787T0;;1;1;ns;FALSE;FALSE
gfam_2045;0;10.8043217286915;0;1001.peg.2568;CT04_02568;guanine nucleotide-binding protein alpha-3 subunit (G-protein alpha subunit);;;GLRG_02791T0;;1;1;ns;FALSE;FALSE
gfam_2046;0.861994655633135;11.7681671079729;0.0732479958624257;1001.peg.2567;CT04_02567;vacuolar protein-sorting protein BRO1;;;GLRG_02792T0;;0.982247858870839;1;ns;FALSE;FALSE
gfam_2047;2.8804608737398;2.18102508178844;NA;1001.peg.11136;CT04_11136;mitochondrial chaperone DnaJ;;;GLRG_02793T0;;0.121808143554641;1;ns;FALSE;FALSE
gfam_2048;1.76483564968012;21.813224267212;0.0809066843150232;1004.peg.6174;CBS127_06174;character(0);character(0);character(0);character(0);character(0);0.994302352234943;1;ns;FALSE;FALSE
gfam_2049;0;2;NA;1001.peg.5397;CT04_05397;calcineurin-like phosphoesterase;;Yes;GLRG_02801T0;;1;1;ns;FALSE;FALSE
gfam_204;43.9439507371648;97.9778137997735;0.448509198490265;1001.peg.9460;CT04_09460;cutinase transcription factor 1 (acyl-CoA dehydrogenase domain-containing protein);;;GLRG_10768T0;;0.14251197161066;1;ns;FALSE;TRUE
gfam_2050;0.439013682593108;1.69243787983691;NA;1001.peg.5403;CT04_05403;Ras-like GTP-binding protein;;;GLRG_02806T0;;1;1;ns;FALSE;FALSE
gfam_2051;0.621745550633403;11.4578622041309;0.0542636610177811;1001.peg.11830;CT04_11830;hypothetical protein;;;GLRG_02810T0;;0.975794159016399;1;ns;FALSE;FALSE
gfam_2057;0;2;NA;1001.peg.5401;CT04_05401;squalene epoxidase;;;GLRG_02825T0;;1;1;ns;FALSE;FALSE
gfam_2059;0;2;NA;1001.peg.7401;CT04_07401;1-aminocyclopropane-1-carboxylate deaminase;;;GLRG_00283T0;;1;1;ns;FALSE;FALSE
gfam_205;5.63032049987454;10.4232773707187;0.540167962496266;1001.peg.2348;CT04_02348;prostacyclin synthase;;Yes;GLRG_11642T0;;0.23587671851282;1;ns;FALSE;FALSE
gfam_2060;0.749906261717285;0;NA;1001.peg.5405;CT04_05405;eukaryotic translation initiation factor 2 alpha subunit;;;GLRG_02833T0;;0.266618469760858;1;ns;FALSE;FALSE
gfam_2063;1.60702806942361;2.25056264066016;NA;1001.peg.11833;CT04_11833;RING-like domain-containing protein;;;GLRG_02837T0;;0.290049742036322;1;ns;FALSE;FALSE
gfam_2064;0.749906261717285;0;NA;1001.peg.12747;CT04_12748;RNP domain protein;;;GLRG_02848T0;;0.266618469760858;1;ns;FALSE;FALSE
gfam_2065;2.76944380336949;7.19856028794241;NA;1001.peg.9207;CT04_09207;carbamoyl-phosphate synthase;;;GLRG_02853T0;;0.523673944571885;1;ns;FALSE;FALSE
gfam_2066;3;4;NA;1001.peg.12749;CT04_12750;SAP domain-containing protein;;;GLRG_02854T0;;0.278803986568649;1;ns;FALSE;FALSE
gfam_2067;0;8;NA;1001.peg.9198;CT04_09198;hypothetical protein;;;GLRG_02855T0;;1;1;ns;FALSE;FALSE
gfam_2068;0;4;NA;1001.peg.12746;CT04_12747;cupin;;Yes;GLRG_02862T0;;1;1;ns;FALSE;FALSE
gfam_2069;0.0652273172004435;1.23478567648615;NA;1001.peg.9231;CT04_09231;acetyl-CoA acetyltransferase;;Yes;GLRG_02866T0;;1;1;ns;FALSE;FALSE
gfam_206;0.845357874442704;1.27834177246764;NA;1001.peg.8555;CT04_08555;IdgA domain-containing protein;;;GLRG_01360T0;;0.462152271218561;1;ns;FALSE;TRUE
gfam_2070;0.857081637025927;3.00075018754689;NA;1001.peg.9200;CT04_09200;kinesin heavy chain;;;GLRG_02868T0;;0.710721412928955;1;ns;FALSE;FALSE
gfam_2071;0;8.72410032715376;NA;1001.peg.9213;CT04_09213;ubiquitin carrier protein;;;GLRG_02869T0;;1;1;ns;FALSE;FALSE
gfam_2072;0.857081637025927;15.0037509377344;0.057124491107778;1001.peg.9215;CT04_09215;rRNA processing protein (bystin);;;GLRG_02881T0;;0.992998231040645;1;ns;FALSE;FALSE
